cell,lat,lng,resolution,free_energy,expected_free_energy,belief_entropy,action,beliefs
8828308281fffff,37.773515097238146,-122.41827103692466,8,21.41543233672659,32.73246240045623,0.31079443616493774,"{'action': 2, 'action_name': 'south', 'efe': 32.73246240045623, 'efe_all': [116.89041507629443, 105.16590714640158, 32.73246240045623, 102.60292731696052, 116.89041507629443], 'policy_distribution': [2.8227053101890315e-37, 3.487824606204991e-32, 0.9999999900000002, 4.525250597634429e-31, 2.8227053101890315e-37], 'confidence': 0.9999999900000002, 'step': 8}","[2.5297684239335024e-05, 0.006340772628333006, 0.9161394279175971, 0.07749450176983053]"
8828308283fffff,37.77935489072015,-122.42564046291344,8,21.41543233672659,32.73246240045623,0.34008596374590927,"{'action': 2, 'action_name': 'south', 'efe': 32.73246240045623, 'efe_all': [116.89041507629443, 105.16590714640158, 32.73246240045623, 102.60292731696052, 116.89041507629443], 'policy_distribution': [2.8227053101890315e-37, 3.487824606204991e-32, 0.9999999900000002, 4.525250597634429e-31, 2.8227053101890315e-37], 'confidence': 0.9999999900000002, 'step': 8}","[3.989191020216384e-05, 0.009257792027375556, 0.9069258133243427, 0.0837765027380796]"
8828308285fffff,37.775909784515555,-122.40787564835524,8,21.41543233672659,32.73246240045623,0.5826328788604864,"{'action': 2, 'action_name': 'south', 'efe': 32.73246240045623, 'efe_all': [116.89041507629443, 105.16590714640158, 32.73246240045623, 102.60292731696052, 116.89041507629443], 'policy_distribution': [2.8227053101890315e-37, 3.487824606204991e-32, 0.9999999900000002, 4.525250597634429e-31, 2.8227053101890315e-37], 'confidence': 0.9999999900000002, 'step': 8}","[0.0001473793821003672, 0.03365808939958055, 0.8060154639166153, 0.1601790673017038]"
8828308287fffff,37.78175025546036,-122.41524515580565,8,21.41543233672659,32.73246240045623,0.6154620759247713,"{'action': 2, 'action_name': 'south', 'efe': 32.73246240045623, 'efe_all': [116.89041507629443, 105.16590714640158, 32.73246240045623, 102.60292731696052, 116.89041507629443], 'policy_distribution': [2.8227053101890315e-37, 3.487824606204991e-32, 0.9999999900000002, 4.525250597634429e-31, 2.8227053101890315e-37], 'confidence': 0.9999999900000002, 'step': 8}","[0.00021519288615722072, 0.0459026293684204, 0.7965183891160437, 0.15736378862937875]"
88283082abfffff,37.78414482312691,-122.40484867027766,8,21.41543233672659,32.73246240045623,0.7504047858673405,"{'action': 2, 'action_name': 'south', 'efe': 32.73246240045623, 'efe_all': [116.89041507629443, 105.16590714640158, 32.73246240045623, 102.60292731696052, 116.89041507629443], 'policy_distribution': [2.8227053101890315e-37, 3.487824606204991e-32, 0.9999999900000002, 4.525250597634429e-31, 2.8227053101890315e-37], 'confidence': 0.9999999900000002, 'step': 8}","[0.0007177456262489157, 0.13201715995900443, 0.7440886780586696, 0.12317641635607704]"
88283082b9fffff,37.78758972240421,-122.42261514007362,8,21.41543233672659,32.73246240045623,0.6761124507437402,"{'action': 2, 'action_name': 'south', 'efe': 32.73246240045623, 'efe_all': [116.89041507629443, 105.16590714640158, 32.73246240045623, 102.60292731696052, 116.89041507629443], 'policy_distribution': [2.8227053101890315e-37, 3.487824606204991e-32, 0.9999999900000002, 4.525250597634429e-31, 2.8227053101890315e-37], 'confidence': 0.9999999900000002, 'step': 8}","[0.00040118614187354117, 0.07741590589435116, 0.7777828707619665, 0.14440003720180877]"
88283082bdfffff,37.789984967600844,-122.41221873586937,8,21.41543233672659,32.73246240045623,0.7567501741255116,"{'action': 2, 'action_name': 'south', 'efe': 32.73246240045623, 'efe_all': [116.89041507629443, 105.16590714640158, 32.73246240045623, 102.60292731696052, 116.89041507629443], 'policy_distribution': [2.8227053101890315e-37, 3.487824606204991e-32, 0.9999999900000002, 4.525250597634429e-31, 2.8227053101890315e-37], 'confidence': 0.9999999900000002, 'step': 8}","[0.0011631781255434692, 0.17892301962871313, 0.7325269634412718, 0.0873868388044716]"
