0,1,2,3,4
0.18563924912171326,0.23734543888854404,0.14333664541963065,0.10848924481425747,0.32518942175585464
0.17906123760735257,0.2505111802847076,0.07158995212683587,0.048079891856965186,0.4507577381241388
0.15163996824206066,0.25901747739276565,0.03734807562447278,0.014413764938347375,0.5375807138023535
0.10957823166308389,0.24756846749305098,0.017401892859499505,0.005078354654383533,0.6203730533299822
0.09007949846613934,0.1832872124646793,0.009549940365796625,0.0016496433218656022,0.7154337053815191
0.06314588755778554,0.17272913654922498,0.004300595274969346,0.00047212308168595484,0.7593522575363343
0.04929538369288462,0.12255144993165538,0.001988047207355848,0.00015508450584903708,0.8260100346622551
0.03850013239173044,0.09978844732582451,0.00079589281014031,4.554030975893342e-05,0.8608699871625458
0.036442339131304576,0.07052901826247962,0.00030986835931780444,1.2423454703100985e-05,0.8927063507921948
0.033483554917238804,0.04714448964869227,0.00010732044974165372,3.8369523262868375e-06,0.9192607980320009
0.02503132920972557,0.0332504265961566,4.179339144553077e-05,1.231512831871819e-06,0.9416752192898404
0.018017858735618644,0.021948829613912372,1.7477697390727942e-05,3.9648269425896957e-07,0.960015437470384
0.01486099239124594,0.015247108601847647,6.826890651010998e-06,1.1274361770508426e-07,0.9698849593726377
0.010864077805404276,0.009870326546471386,2.7578035823139686e-06,3.6064991934539265e-08,0.97926280177955
0.011083463744940939,0.007582648696050294,7.301946113962965e-07,1.0510092112540896e-08,0.9813331468543052
0.010372967356139911,0.00489893517759674,2.312093718792511e-07,3.2113288040920045e-09,0.9847278630455627
0.00953919136078638,0.002782179825546284,8.410398953213136e-08,9.68306969730375e-10,0.9876785437413708
0.008122402660508312,0.0016043641834451192,2.6613015578750474e-08,3.425069198617437e-10,0.9902732062005241
0.0064565601524548275,0.0008148748629808522,1.0360720195308549e-08,1.1859408228340967e-10,0.9927285545052501
0.005271581319893302,0.0005475358222603526,3.682284681110234e-09,3.6217907727805834e-11,0.9941808791393438
0.006307478510759497,0.00022368011416463906,1.039943684794562e-09,1.2712112878022768e-11,0.9934688403224201
0.005802022183674408,0.0001264295554485286,3.257992739962762e-10,4.266026463005347e-12,0.9940715479308118
0.005000668592473657,7.644719478195148e-05,1.1354177346446155e-10,1.3425667168423233e-12,0.99492288409786
0.004975696129957316,5.983216010848132e-05,3.455335360101526e-11,3.53682237833994e-13,0.9949644716750272
0.005541381728721548,4.363023125863701e-05,9.584021478244719e-12,9.451637034802902e-14,0.9944149880303412
0.005255100617130656,2.406096930560702e-05,3.458624842575202e-12,2.8183812147619104e-14,0.994720838410077
0.004798308747456671,1.4433221613484083e-05,1.0813721968476257e-12,9.19395154867201e-15,0.9951872580298393
0.005393077850963524,7.047085177184012e-06,3.104034802787109e-13,3.0221093318666463e-15,0.9945998750635459
0.005868166526205565,3.6842171971018433e-06,9.279436269627653e-14,9.510498623883795e-16,0.9941281492565035
0.005459821255852014,2.052965761553785e-06,3.54000946342452e-14,2.748423529707983e-16,0.9945381257783507
0.004823063452766144,1.2983648748455688e-06,9.907913696331993e-15,9.712363812973349e-17,0.995175638182349
0.005331524966200507,6.528027229986991e-07,3.0181631897229954e-15,3.043553060471119e-17,0.9946678222310735
0.007098612931152574,2.7747419150024534e-07,8.35835823553429e-16,9.633950113850727e-18,0.992901109594655
0.008684205440025109,1.3258394775396998e-07,2.0018036134354773e-16,3.4083170754034364e-18,0.9913156619760269
0.006109209293247214,3.7074444953990234e-08,7.876649581892699e-17,1.8588930199902374e-18,0.9938907536323077
0.007119864385962114,1.6289657559909622e-08,1.7776973670568423e-17,7.549239009914187e-19,0.9928801193243804
0.009537160995143477,8.02771946385643e-09,4.248045457217993e-18,2.4247647115935795e-19,0.990462830977137
0.014792791972467275,3.911849533634022e-09,9.706910242671169e-19,7.092713104030998e-20,0.9852072041156832
0.018358915625487034,1.9605699848627027e-09,2.6212573547664513e-19,2.1872069450742185e-20,0.9816410824139429
0.01514121192339798,5.714877460781132e-10,6.75305700770134e-20,1.399488806098619e-20,0.9848587875051142
