0,1,2,3,4
0.20316722347961277,0.23453466844007098,0.13949471605587802,0.10043970044576368,0.3223636915786746
0.18962401491400252,0.15826819212804336,0.07577833918306297,0.07911605677659816,0.49721339699829303
0.2959600350263,0.11597595955538469,0.024573049924503224,0.018868620428535016,0.544622335065277
0.25072249067720215,0.08221144758968611,0.013416396023289418,0.006765624576346126,0.6468840411334763
0.18015986682378746,0.06833192628301572,0.006623237046600704,0.0024507505858702653,0.7424342192607258
0.13287904628244435,0.05441837454168586,0.002886866307038262,0.0008283312290061763,0.8089873816398253
0.09992144706168932,0.03966073988440747,0.0012640892599359071,0.0002663471071046414,0.8588873766868627
0.06175908405938162,0.02632945547306339,0.0005820763847842385,0.00010281022841019617,0.9112265738543606
0.04515047635381092,0.022805996933438964,0.0002295267611424252,2.928438871033972e-05,0.9317847155628974
0.03261395316182368,0.013764456862809468,9.981257376426006e-05,9.749136155877528e-06,0.9535120282654467
0.02387841899636155,0.00857717098245184,5.059998142699574e-05,2.7303732286632404e-06,0.9674910796665309
0.019183618029192974,0.00628109872323469,1.871826720431316e-05,7.936051393181331e-07,0.9745157713752287
0.011811978197892488,0.002880080092633814,1.005315183190844e-05,2.930756156119132e-07,0.9852975954820262
0.009237865540031214,0.0019314379221183405,4.037375560896347e-06,8.538257931030707e-08,0.9888265737797102
0.008358480967651571,0.0011481928970730002,1.224559738974991e-06,2.89841517151147e-08,0.9904920725913847
0.008334108689624095,0.0006293401638288304,3.428497219227594e-07,1.0063581092586383e-08,0.9910361982332441
0.007899081106036765,0.00041390248669817434,1.272948586362416e-07,2.6471773529285444e-09,0.9916868864652291
0.006050627257574329,0.0002757481739340765,4.975150896838342e-08,8.002483494671615e-10,0.9936735740167343
0.0044050808756295225,0.0001415851137386934,1.9573118933939028e-08,2.9366615067416915e-10,0.9954533141438466
0.003575691979623122,9.124901079065562e-05,6.717998008055824e-09,9.468714220042115e-11,0.996333052196901
0.003237223128724967,4.2459765693396994e-05,2.3818898644285465e-09,3.296441580199765e-11,0.9967203146907273
0.002086440257481167,4.523274756828255e-05,7.131482234866228e-10,1.0605569111458698e-11,0.9978683262711967
0.002230808911572494,2.4777810199592102e-05,2.1834844318364946e-10,3.2391847088224994e-12,0.9977444130566402
0.0021880331459407203,1.4328557683143325e-05,7.291908520580534e-11,9.66097488666734e-13,0.997797638222491
0.002678371929753992,1.1890286153406205e-05,1.9849997044203588e-11,2.236296783722787e-13,0.997309737764019
0.002235930742508426,7.141247967802326e-06,7.239651176532793e-12,7.00812921181746e-14,0.997756928002214
0.002298492924889154,4.382794310285796e-06,2.47313538296188e-12,1.9046439221380966e-14,0.9976971242783085
0.0025843793679020035,2.755476090568926e-06,7.268171477779674e-13,5.2888022460701615e-15,0.9974128651552754
0.0019171323709140785,2.5424799686518892e-06,2.0497642032366894e-13,1.718723201476796e-15,0.9980803251489105
0.00226639977218041,1.4717281624407266e-06,7.228188035222013e-14,4.191013359682946e-16,0.9977321284995845
0.002721788636966072,8.511516532902961e-07,1.7523453495776244e-14,1.335859931129029e-16,0.9972773602113629
0.0035759171077719854,4.967067542140608e-07,4.728327420870887e-15,3.6162777180990546e-17,0.9964235861854691
0.005254627842909143,2.2952609373011104e-07,1.1079234345037931e-15,1.1351744237248641e-17,0.994745142630996
0.006827446491538964,1.1021294753554667e-07,2.6581179781709067e-16,3.799548867741282e-18,0.9931724432955132
0.007428437187189053,5.2286239056454186e-08,7.247037162664251e-17,1.3576287909091583e-18,0.9925715105265718
0.010907576643218765,2.5377451667396044e-08,1.7414091749916115e-17,4.0394234433948147e-19,0.9890923979793296
0.013689572508847418,1.3586201168339465e-08,4.5200851121991126e-18,1.2248537526888875e-19,0.9863104139049514
0.017744544550309937,6.075037449083637e-09,1.0121352049220236e-18,4.4787997099050655e-20,0.9822554493746526
0.02779140097868298,2.8826895138085436e-09,2.3406955076140773e-19,1.2877802418184625e-20,0.9722085961386275
0.04155025868347952,1.5069101312435909e-09,5.376350221984279e-20,3.6070727708575776e-21,0.9584497398096103
