0,1,2,3,4
0.2072520030234249,0.16017568807418642,0.2920158021241191,0.20373473366577363,0.13682177311249588
0.25738692343160063,0.16202513257221823,0.252122778747251,0.20930414685015547,0.11916101839877481
0.24481356896298723,0.17969085532848875,0.2157002002495794,0.253180828825829,0.10661454663311555
0.2772968306803155,0.1789945772751363,0.19104341065715186,0.25843897841407043,0.0942262029733258
0.3066238205999732,0.17533021729388276,0.16954508947627622,0.2638455553954143,0.0846553172344535
0.3325919930206899,0.17244277642822073,0.1519429525305817,0.2668898042340467,0.07613247378646108
0.35444978230287394,0.17030067204839217,0.13690226624173585,0.26951430877757,0.06883297062942811
0.3773785978975871,0.16565652014180743,0.12440731084024115,0.2698149084504431,0.06274266266992125
0.3993757966446168,0.16089778979568806,0.11357430873460322,0.2686861924281569,0.05746591239693502
0.4145973000899823,0.1584621085409923,0.10416406497264194,0.26991546814767564,0.05286105824870779
0.43024444554626656,0.15547105471494854,0.09567458411298421,0.2697105818880269,0.0488993337377738
0.44194039637381666,0.1525649796047357,0.08863926462674299,0.27135889178982164,0.045496467604883024
0.44958871279452217,0.15135147003998578,0.0825963018199719,0.27405770345354213,0.04240581189197799
0.4570792661873626,0.14934138489500853,0.07713156996528742,0.27669258914756767,0.03975518980477377
0.4624605911822513,0.14751441479918886,0.07212838602618932,0.2804311504320312,0.037465457560339345
0.46680300362863303,0.14622609853691076,0.06785226379181133,0.2838141627920736,0.03530447125057124
0.4715614255155076,0.1430877418652949,0.06391655600807761,0.2879155898165796,0.03351868679454039
0.4736736392385252,0.14280428983388505,0.0604711201520646,0.29140474715257514,0.03164620362295009
0.5135124573098891,0.13276496873221683,0.05674830962707557,0.26763574616049507,0.029338518170323392
0.5315098723691091,0.12696268498203497,0.05314707900122416,0.2606520980696139,0.027728265578017858
0.5313455916081578,0.1261898598541878,0.05055425637583618,0.2654611004221651,0.026449191739653374
0.5309069359003291,0.12619198931391742,0.04799682079649989,0.26969866548000127,0.02520558850925221
0.5339256163657461,0.12513434407455434,0.045518284561752706,0.2714295995433842,0.023992155454562743
0.5344857391470801,0.1246153423681467,0.04329036456473755,0.2747243960675182,0.02288415785251734
0.5384903982796426,0.1226751064355929,0.04119907946143596,0.2758219031052182,0.021813512718110308
0.5381598940685548,0.12229330175965795,0.03923663786663374,0.2794724498947393,0.02083771641041407
0.537954265775433,0.12080502515259758,0.03746985511658491,0.28380409943687296,0.019966754518511556
0.5079461918970908,0.12814804713160724,0.03598732024123952,0.30847118351528924,0.019447257214773223
0.5062452683689636,0.12707961544722562,0.034295793997378796,0.3137588635166589,0.018620458669773184
0.5045184756659722,0.12504646893164745,0.03284559409077641,0.31973159022557396,0.017857871086029972
0.5020735759954592,0.1240878061827783,0.0312935574564732,0.32543570206780487,0.01710935829748454
0.5042317036582169,0.12206762225117015,0.02979311512473897,0.32755650223473737,0.01635105673113663
0.4961815536543867,0.12280378422102425,0.02850417261984407,0.3368339551849099,0.015676534319835126
0.4888107968251419,0.12241649179609841,0.027193092494333375,0.3465040852681463,0.015075533616280081
0.48102832624446906,0.12300308292288747,0.02599564664999738,0.35553609571467604,0.014436848467969918
0.47500633117559315,0.12303991309959919,0.024825708996165145,0.36330982420183194,0.013818222526810597
0.4592454352888596,0.12421499553206242,0.023711747686591202,0.37951289324047466,0.013314928252012175
0.4573534842532731,0.121938257408752,0.022677789808540304,0.38527525348351505,0.012755215045919569
0.44454375000439267,0.12187715670707282,0.021647964752587807,0.3996603630939968,0.012270765441949924
0.43299007817406754,0.1223693688350312,0.02063759111355617,0.4122452525239602,0.011757709353384643
