0,1,2,3
0.19885704359314782,0.20768186579857867,0.4111178095993696,0.18234328100890373
0.1628581071981999,0.21090375050716137,0.46075985447597256,0.1654782878186662
0.13498173113947964,0.21113302546425092,0.5039115293425029,0.14997371405376655
0.1131202305810396,0.20934056932871867,0.5415440508425271,0.13599514924771464
0.09579539208408037,0.20619147182902753,0.5744880911480642,0.12352504493882792
0.0819360849007908,0.20214973357530955,0.6034511998359199,0.11246298168797979
0.0707497115848364,0.19754197103044435,0.629033248263305,0.10267506912141428
0.06164128599074849,0.19259872006050177,0.6517408928752257,0.09401910107352404
0.05415947751628469,0.1874823378406112,0.6720008888020038,0.0863572958411003
0.04795917981291463,0.18230637513092832,0.6901720436516845,0.0795624014044726
0.042774806867834234,0.17714927970083794,0.7065557312207148,0.07352018221061311
0.03840085448286757,0.17206421441026487,0.7214049960886102,0.06812993501825734
0.0346775390719325,0.1670861525386538,0.7349323479922556,0.06330396039715812
0.03148006863192162,0.16223703397348233,0.7473163781461022,0.058966519248493936
0.0287105583224637,0.15752952394338465,0.7587073402639081,0.05505257747024358
0.02629189771968668,0.15296975600480683,0.7692318362222526,0.05150651005325397
0.024163073458607652,0.1485593322326896,0.778996736298315,0.048280858010387756
0.022275586083291825,0.1442967779943627,0.7880924506055736,0.04533518531677191
0.020590694922949255,0.1401785952610759,0.7965956540650814,0.042635055750893464
0.019077292862936246,0.13620002012443294,0.8045715533047315,0.04015113370789934
