0,1,2,3,4
0.19894987665764988,0.23548939326427196,0.150258804519979,0.0947462684427774,0.32055565711532175
0.18618195632605836,0.21843330487419427,0.09390624973273903,0.04338395581109011,0.45809453325591826
0.1559370689986609,0.1884936201978155,0.04976331805662823,0.018252894356285392,0.58755309839061
0.11518664303877549,0.17466998625928043,0.02708234464252756,0.005704810078985363,0.6773562159804313
0.09984744604550161,0.11432265480972562,0.012204464630729949,0.0021249603369474196,0.7715004741770954
0.0849093843032695,0.04772773851393448,0.009309655792291082,0.0006563007262241845,0.8573969206642807
0.04871587521353006,0.035497859589220936,0.0048452760419695085,0.0002308331775822915,0.9107101559776972
0.039326920382264555,0.02504894119553546,0.002053801714131888,6.524124068216965e-05,0.9335050954673859
0.02657468565901516,0.016621141392384433,0.0008648701272752676,2.2293626981891242e-05,0.9559170091943432
0.017092046088043492,0.006739869729138205,0.0003876291670844702,1.0085418100573828e-05,0.9757703695976332
0.01464013776942418,0.005418191198662298,0.00015611788996591994,2.4382375169039658e-06,0.9797831149044306
0.010423073508443,0.0033820163842005644,5.914089506316622e-05,8.469741097645676e-07,0.9861349222381836
0.00865265606708755,0.002243802939338607,2.1656467791076594e-05,2.5251772103360813e-07,0.9890816320080618
0.008068593195037558,0.0015584860631135124,6.617826458503827e-06,7.558467709410996e-08,0.9903662273307133
0.0058484380016394855,0.0011243298333521983,2.631027166162715e-06,2.2589019395538205e-08,0.9930245785488228
0.004656805601915676,0.0007751599154439654,1.0099963786566503e-06,6.551412290024205e-09,0.9945670179348494
0.003802873177223901,0.0004939055649944419,3.632009373508623e-07,2.045008136002237e-09,0.9957028560118362
0.0034366797792229893,0.000314123058093952,1.1963978156712083e-07,6.249999956348699e-10,0.9962490768979014
0.004806511415791094,0.00021464871793094062,3.1431938425764856e-08,1.4869173581349385e-10,0.9949788082856478
0.003973856044564864,0.00011539851916595961,9.583741651429555e-09,5.752053604596015e-11,0.995910735795007
0.0038544622383821165,5.2984444062071924e-05,3.300630197138406e-09,1.9444127129510913e-11,0.9960925499974814
0.0041606101304056875,3.123520208414616e-05,8.919177365590098e-10,6.187280734277945e-12,0.9958081537694052
0.004266649499109364,2.207782265107349e-05,2.686132276165882e-10,1.701378831464685e-12,0.995711272407925
0.0044171272909602965,8.615241372475336e-06,9.468314225794311e-11,5.889590015034645e-13,0.9955742573723951
0.00387431772328609,5.946510170743265e-06,3.288756959058567e-11,1.689270039511262e-13,0.9961197357334867
0.00545376686382218,3.4870252821208575e-06,7.840702273418907e-12,4.707375881236448e-14,0.9945427461030079
0.0051763441114095615,1.802634808741484e-06,2.5543439990605063e-12,1.574317461415516e-14,0.9948218532512116
0.004787937975462418,1.0189465185272215e-06,6.927772913880496e-13,5.8548182441288446e-15,0.9952110430773204
0.005188528351227375,5.136236689374783e-07,1.9020083674432405e-13,2.014879083221092e-15,0.9948109580249115
0.005921126989500283,3.105726362592466e-07,4.7001594095188506e-14,6.431307230506654e-16,0.9940785624378158
0.006338539681555689,1.724094485459657e-07,1.5003915701609296e-14,1.884850403661534e-16,0.9936612879089806
0.005376611209517116,7.941388826036128e-08,4.84977175466205e-15,7.49302940384791e-17,0.9946233093765897
0.0059135743363760915,3.698691240627506e-08,1.5342096262212448e-15,2.3997679625324372e-17,0.9940863886767098
0.006924000896342341,1.9433186608157866e-08,4.1209058922527883e-16,7.6526593720628e-18,0.9930759796704707
0.008529167083945252,1.0256226394109326e-08,9.723170874718759e-17,2.5641036843452633e-18,0.9914708226598282
0.010790374681360855,5.745367440909441e-09,2.3252694602927622e-17,8.005175135496667e-19,0.9892096195732717
0.013454303459778733,2.4620183782781094e-09,5.17563900510961e-18,3.131742952960231e-19,0.9865456940782028
0.019259308281525302,9.346339662517049e-10,1.3570714428192693e-18,1.0256488185943368e-19,0.9807406907838407
0.024338714339073114,4.971002131773769e-10,3.722313421853431e-19,2.9556346675963443e-20,0.9756612851638267
0.02683810140922922,2.2828860732177664e-10,9.529605787816349e-20,1.1091627998730715e-20,0.9731618983624821
