hex_id,score
88281cab37fffff,1.0
88281ca959fffff,1.0
88281ca94bfffff,1.0
88281ca943fffff,1.0
88281ca955fffff,0.6
88281ca951fffff,0.8500000000000001
88281c8c93fffff,1.0
88281cb96dfffff,1.0
88281c8cbbfffff,1.0
88281c8c91fffff,1.0
88281c8c97fffff,1.0
88281cb969fffff,1.0
88281c8c95fffff,1.0
88281cab67fffff,1.0
88281cab2dfffff,1.0
88281cab29fffff,1.0
88281cab25fffff,1.0
88281cab21fffff,1.0
88281c14dbfffff,1.0
88281c8db9fffff,1.0
88281c8db7fffff,1.0
88281c8db5fffff,1.0
88281c8db1fffff,1.0
88281c8dbdfffff,1.0
88281c8dbbfffff,1.0
88281ca855fffff,1.0
88281ca809fffff,1.0
88281ca85dfffff,1.0
88281ca841fffff,1.0
88281ca847fffff,1.0
88281ca84bfffff,1.0
88281ca843fffff,1.0
88281c1589fffff,1.0
88281c158dfffff,1.0
88281c15e3fffff,1.0
88281c1585fffff,1.0
88281c1581fffff,1.0
88281c15ebfffff,1.0
88281c15c7fffff,1.0
88281cb1bbfffff,1.0
88281cb1b1fffff,1.0
88281cb195fffff,1.0
88281ca1b1fffff,1.0
88281ca1b5fffff,1.0
88281caf5dfffff,0.75
88281ca1b3fffff,1.0
88281caf4bfffff,1.0
88281caf59fffff,0.6666666666666666
88281ca1b7fffff,1.0
88281c843bfffff,1.0
88281c8417fffff,1.0
88281c8433fffff,1.0
88281c8415fffff,1.0
88281c8431fffff,1.0
88281c8439fffff,1.0
88281c14c9fffff,1.0
88281c14cdfffff,1.0
88281c16a7fffff,1.0
88281c16a5fffff,1.0
88281c16a1fffff,1.0
88281c16a3fffff,1.0
88281c141bfffff,1.0
88281c8eddfffff,1.0
88281c8ecbfffff,1.0
88281c8ec9fffff,1.0
88281c8ec1fffff,1.0
88281c8537fffff,1.0
88281c8535fffff,1.0
88281c8509fffff,1.0
88281c8551fffff,1.0
88281c855dfffff,1.0
88281c8555fffff,1.0
88281c8543fffff,1.0
88281c8557fffff,1.0
88281c850bfffff,1.0
88281cba15fffff,1.0
88281cba3bfffff,1.0
88281cba03fffff,1.0
88281cba17fffff,1.0
88281cba11fffff,1.0
88281cba39fffff,1.0
88281cb90bfffff,1.0
88281cb955fffff,1.0
88281cb903fffff,1.0
88281cb957fffff,1.0
88281cb901fffff,1.0
88281cb91dfffff,1.0
88281cb909fffff,1.0
88281cba2dfffff,1.0
88281cba21fffff,1.0
88281cbb1bfffff,1.0
88281cba25fffff,1.0
88281cbb53fffff,1.0
88281cba27fffff,1.0
88281cbb19fffff,1.0
88281cb023fffff,1.0
88281cb035fffff,1.0
88281cb1c1fffff,1.0
88281cb027fffff,1.0
88281cb1cbfffff,1.0
88281cb1c9fffff,1.0
88281ca819fffff,1.0
88281caaa5fffff,0.8333333333333334
88281ca857fffff,1.0
88281caaadfffff,1.0
88281ca85bfffff,1.0
88281ca853fffff,1.0
88281ca851fffff,1.0
88281caaabfffff,1.0
88281caa85fffff,1.0
88281caa81fffff,1.0
88281ca11bfffff,1.0
88281ca111fffff,1.0
88281ca115fffff,1.0
88281ca119fffff,1.0
88281ca11dfffff,1.0
88281c14e1fffff,1.0
88281c14e5fffff,1.0
88281c14a9fffff,1.0
88281c14e3fffff,1.0
88281c14e7fffff,1.0
88281c15dbfffff,1.0
88281c1609fffff,1.0
88281c1607fffff,1.0
88281c160bfffff,1.0
88281c1601fffff,1.0
88281c1603fffff,1.0
88281c160dfffff,1.0
88281c1605fffff,1.0
88281c8e21fffff,1.0
88281c8e25fffff,1.0
88281c8e27fffff,1.0
88281c8f19fffff,1.0
88281c8e2dfffff,1.0
88281c8f1bfffff,1.0
88281c8f53fffff,1.0
88281ca22bfffff,1.0
88281ca221fffff,1.0
88281ca223fffff,1.0
88281ca205fffff,0.75
88281ca229fffff,0.75
88281ca207fffff,0.25
88281ca23dfffff,0.5
88281ca369fffff,1.0
88281ca341fffff,1.0
88281ca36bfffff,1.0
88281ca34dfffff,1.0
88281ca345fffff,1.0
88281cba93fffff,1.0
88281ca347fffff,1.0
88281c1695fffff,1.0
88281c16bbfffff,1.0
88281cab69fffff,1.0
88281c1693fffff,1.0
88281cab6dfffff,1.0
88281c1697fffff,1.0
88281c1691fffff,1.0
88281c8e97fffff,1.0
88281c8e95fffff,1.0
88281cbb6dfffff,1.0
88281c8ebbfffff,1.0
88281c8eb9fffff,1.0
88281c8eb1fffff,1.0
88281c8eb3fffff,1.0
88281c8429fffff,1.0
88281c8421fffff,1.0
88281c842bfffff,1.0
88281c8405fffff,1.0
88281c843dfffff,1.0
88281c8423fffff,1.0
88281c8407fffff,1.0
88281c1625fffff,1.0
88281c1713fffff,1.0
88281c171bfffff,1.0
88281c144dfffff,1.0
88281c1711fffff,1.0
88281c1719fffff,1.0
88281c1627fffff,1.0
88281caf49fffff,1.0
88281ca1a3fffff,1.0
88281ca1a5fffff,1.0
88281caf4dfffff,0.9
88281caa9bfffff,1.0
88281ca1a7fffff,1.0
88281ca1a1fffff,1.0
88281c8427fffff,1.0
88281c85cbfffff,1.0
88281c8435fffff,1.0
88281c85c9fffff,1.0
88281c85c1fffff,1.0
88281cab15fffff,1.0
88281cab19fffff,1.0
88281cab1dfffff,1.0
88281cab57fffff,1.0
88281cab0bfffff,1.0
88281cab03fffff,1.0
88281cab11fffff,1.0
88281cb95bfffff,1.0
88281cb865fffff,1.0
88281cb867fffff,1.0
88281cb86dfffff,1.0
88281cb861fffff,1.0
88281cb959fffff,1.0
88281cbb33fffff,1.0
88281c1463fffff,1.0
88281c1467fffff,1.0
88281c1461fffff,1.0
88281c140dfffff,1.0
88281c146bfffff,1.0
88281c1429fffff,1.0
88281c1405fffff,1.0
88281c8c83fffff,1.0
88281c8cbdfffff,1.0
88281c8c81fffff,1.0
88281c8c85fffff,1.0
88281c8cabfffff,1.0
88281c8cb9fffff,1.0
88281c8c87fffff,1.0
88281caa01fffff,1.0
88281caa1dfffff,1.0
88281caa03fffff,1.0
88281caa0bfffff,1.0
88281caa39fffff,1.0
88281caa07fffff,1.0
88281caa15fffff,1.0
88281cb055fffff,1.0
88281cb043fffff,1.0
88281cb047fffff,1.0
88281cb00dfffff,1.0
88281cb001fffff,1.0
88281cb00bfffff,1.0
88281cb009fffff,1.0
88281cb1a5fffff,1.0
88281cba91fffff,1.0
88281cba99fffff,1.0
88281cba9bfffff,1.0
88281cbad3fffff,1.0
88281cbad7fffff,1.0
88281cba9dfffff,1.0
88281cb127fffff,1.0
88281cb13dfffff,1.0
88281cb12bfffff,1.0
88281cb123fffff,1.0
88281cb121fffff,1.0
88281cb22bfffff,1.0
88281cb23dfffff,1.0
88281cb239fffff,0.5
88281cb223fffff,1.0
88281cb231fffff,0.75
88281cb207fffff,1.0
88281cb235fffff,1.0
88281cb357fffff,1.0
88281cb351fffff,1.0
88281cb30bfffff,1.0
88281cb319fffff,1.0
88281cb355fffff,1.0
88281c1441fffff,1.0
88281c1447fffff,1.0
88281c1443fffff,1.0
88281c1445fffff,1.0
88281c144bfffff,1.0
88281c1449fffff,1.0
88281ca06bfffff,1.0
88281ca00dfffff,1.0
88281ca047fffff,1.0
88281ca061fffff,1.0
88281ca045fffff,1.0
88281ca069fffff,1.0
88281ca185fffff,1.0
88281ca18dfffff,1.0
88281ca181fffff,1.0
88281ca187fffff,1.0
88281ca1abfffff,1.0
88281ca1e3fffff,1.0
88281ca1a9fffff,1.0
88281c8e9bfffff,1.0
88281c85a5fffff,1.0
88281c8ed7fffff,1.0
88281c8ed3fffff,1.0
88281c8e91fffff,1.0
88281c8e9dfffff,1.0
88281c8e99fffff,1.0
88281cb16bfffff,1.0
88281cb147fffff,1.0
88281c8493fffff,1.0
88281cb141fffff,1.0
88281cb145fffff,1.0
88281cb14dfffff,1.0
88281cb169fffff,1.0
88281c8521fffff,1.0
88281c852bfffff,1.0
88281c853dfffff,1.0
88281c8523fffff,1.0
88281c8527fffff,1.0
88281cbabbfffff,1.0
88281ca36dfffff,1.0
88281cba97fffff,1.0
88281cbab3fffff,1.0
88281cba95fffff,1.0
88281cbab1fffff,1.0
88281cbab9fffff,1.0
88281cb8dbfffff,1.0
88281cb8d1fffff,1.0
88281cb8d9fffff,1.0
88281cb8ddfffff,1.0
88281ca365fffff,1.0
88281cbab7fffff,1.0
88281cb03dfffff,1.0
88281cb005fffff,1.0
88281cb02bfffff,1.0
88281cb021fffff,1.0
88281cb029fffff,1.0
88281cb007fffff,1.0
88281cbb47fffff,1.0
88281cbb63fffff,1.0
88281cbb09fffff,1.0
88281cbb6bfffff,1.0
88281cbb01fffff,1.0
88281cbb05fffff,1.0
88281cbb0dfffff,1.0
88281cb9a5fffff,1.0
88281cb9a3fffff,1.0
88281cb9a7fffff,1.0
88281cb9abfffff,1.0
88281cb9adfffff,1.0
88281cb9a1fffff,1.0
88281cb191fffff,0.875
88281cb197fffff,0.875
88281ca26dfffff,1.0
88281cb193fffff,0.75
88281ca269fffff,0.875
88281caa57fffff,1.0
88281caa09fffff,1.0
88281caa55fffff,1.0
88281caa43fffff,1.0
88281caa5dfffff,1.0
88281caa51fffff,1.0
88281c8cd1fffff,1.0
88281cbb65fffff,1.0
88281c8cdbfffff,1.0
88281c8eb7fffff,1.0
88281c8cddfffff,1.0
88281c8cd9fffff,1.0
88281cb8bdfffff,1.0
88281cb881fffff,1.0
88281cb887fffff,1.0
88281cb883fffff,1.0
88281cb8abfffff,1.0
88281cb8b9fffff,1.0
88281cb885fffff,1.0
88281c1613fffff,1.0
88281c16e9fffff,1.0
88281c16c5fffff,1.0
88281c1617fffff,1.0
88281c16ebfffff,1.0
88281c16e1fffff,1.0
88281c85e3fffff,1.0
88281c85ebfffff,1.0
88281c858dfffff,1.0
88281c85e1fffff,1.0
88281c85c7fffff,1.0
88281ca311fffff,1.0
88281ca317fffff,1.0
88281ca04dfffff,1.0
88281ca31bfffff,1.0
88281ca313fffff,1.0
88281ca367fffff,1.0
88281ca32dfffff,1.0
88281ca361fffff,1.0
88281ca329fffff,1.0
88281ca363fffff,1.0
88281c8591fffff,1.0
88281cba6dfffff,1.0
88281c8597fffff,1.0
88281c8593fffff,1.0
88281cba69fffff,1.0
88281c84ddfffff,1.0
88281c84d5fffff,1.0
88281c84d7fffff,1.0
88281c84d1fffff,1.0
88281c84d9fffff,1.0
88281c84dbfffff,1.0
88281c84d3fffff,1.0
88281cb9d9fffff,1.0
88281cb8e5fffff,1.0
88281cb831fffff,1.0
88281cb837fffff,1.0
88281cb83bfffff,1.0
88281cb833fffff,1.0
88281cb8edfffff,1.0
88281c8e0dfffff,1.0
88281c8e09fffff,1.0
88281c8e43fffff,1.0
88281c8e47fffff,1.0
88281c8e6bfffff,1.0
88281c8e41fffff,1.0
88281c162bfffff,1.0
88281c1623fffff,1.0
88281c1621fffff,1.0
88281c1635fffff,1.0
88281c163dfffff,1.0
88281c86bbfffff,1.0
88281c86b1fffff,1.0
88281c86b3fffff,1.0
88281c86b5fffff,1.0
88281c86bdfffff,0.75
88281c86b9fffff,0.5
88281c86b7fffff,1.0
88281cb94dfffff,1.0
88281cb941fffff,1.0
88281c8c9bfffff,1.0
88281cbb27fffff,1.0
88281cb949fffff,1.0
88281cb945fffff,1.0
88281ca137fffff,1.0
88281ca133fffff,1.0
88281ca131fffff,1.0
88281ca13bfffff,1.0
88281caad9fffff,1.0
88281ca1e5fffff,1.0
88281cba63fffff,1.0
88281cba61fffff,1.0
88281cbb5bfffff,1.0
88281cba29fffff,1.0
88281cba67fffff,1.0
88281cba65fffff,1.0
88281caaa1fffff,1.0
88281caae7fffff,1.0
88281caaa9fffff,1.0
88281c849bfffff,1.0
88281cb321fffff,1.0
88281cb32dfffff,1.0
88281cb325fffff,1.0
88281cb327fffff,1.0
88281c8499fffff,1.0
88281c8c11fffff,1.0
88281c8ce9fffff,1.0
88281c8c13fffff,1.0
88281c8c1bfffff,1.0
88281c8cc5fffff,1.0
88281c8c17fffff,1.0
88281c8ce5fffff,1.0
88281c8dd9fffff,1.0
88281c8c37fffff,1.0
88281c8cedfffff,1.0
88281c8c31fffff,1.0
88281c8c3bfffff,1.0
88281c8c33fffff,1.0
88281c8183fffff,1.0
88281c819dfffff,1.0
88281c8195fffff,1.0
88281c8187fffff,0.4
88281c8181fffff,0.4
88281c818bfffff,0.8
88281c81b9fffff,1.0
88281ca031fffff,1.0
88281ca03bfffff,0.75
88281ca007fffff,1.0
88281ca03dfffff,1.0
88281ca015fffff,0.5
88281ca039fffff,1.0
88281ca003fffff,1.0
88281cb32bfffff,1.0
88281cb363fffff,1.0
88281cb329fffff,1.0
88281cb301fffff,1.0
88281cb305fffff,1.0
88281cb307fffff,1.0
88281caac9fffff,1.0
88281ca135fffff,1.0
88281ca127fffff,1.0
88281ca123fffff,1.0
88281caacbfffff,1.0
88281caac1fffff,1.0
88281ca151fffff,1.0
88281ca153fffff,1.0
88281ca15bfffff,1.0
88281ca025fffff,1.0
88281ca157fffff,1.0
88281c1655fffff,1.0
88281c1643fffff,1.0
88281c1647fffff,1.0
88281c165dfffff,1.0
88281c164bfffff,1.0
88281c1641fffff,1.0
88281cb1e3fffff,0.875
88281cb1ebfffff,1.0
88281cb18dfffff,0.875
88281cb1c7fffff,1.0
88281cb1e1fffff,1.0
88281c8f5bfffff,1.0
88281c8e63fffff,1.0
88281c8e29fffff,1.0
88281c8e61fffff,1.0
88281c8e67fffff,1.0
88281c8e65fffff,1.0
88281cbb67fffff,1.0
88281cbb69fffff,1.0
88281cbb61fffff,1.0
88281ca265fffff,0.875
88281cb1b3fffff,1.0
88281ca261fffff,0.875
88281c1755fffff,1.0
88281c1743fffff,0.75
88281c174bfffff,1.0
88281c175dfffff,1.0
88281c1751fffff,1.0
88281cb8a5fffff,1.0
88281caa49fffff,1.0
88281cb99bfffff,1.0
88281cb8a1fffff,1.0
88281cb8a3fffff,1.0
88281cb8a7fffff,1.0
88281cba47fffff,1.0
88281cba0dfffff,1.0
88281cba6bfffff,1.0
88281cba45fffff,1.0
88281cba09fffff,1.0
88281cba43fffff,1.0
88281cba41fffff,1.0
88281cb9c5fffff,1.0
88281cb9c7fffff,1.0
88281cb9cbfffff,1.0
88281cb9c1fffff,1.0
88281cb9cdfffff,1.0
88281cb9c3fffff,1.0
88281cb041fffff,1.0
88281cb05dfffff,1.0
88281cb04bfffff,1.0
88281cb237fffff,1.0
88281cb049fffff,1.0
88281cb1e7fffff,1.0
88281cb1e5fffff,1.0
88281cbad9fffff,1.0
88281cbad1fffff,1.0
88281cbadbfffff,1.0
88281cb1adfffff,1.0
88281c165bfffff,1.0
88281cb92dfffff,1.0
88281cb925fffff,1.0
88281cb929fffff,1.0
88281cb921fffff,1.0
88281cb967fffff,1.0
88281c1653fffff,1.0
88281c84b3fffff,1.0
88281cba5bfffff,1.0
88281cb161fffff,1.0
88281cb165fffff,1.0
88281cb167fffff,1.0
88281cb16dfffff,1.0
88281cba59fffff,1.0
88281ca849fffff,1.0
88281caa2bfffff,1.0
88281caa35fffff,1.0
88281caa27fffff,1.0
88281caa3dfffff,1.0
88281caa23fffff,1.0
88281caa21fffff,1.0
88281c164dfffff,1.0
88281c1649fffff,1.0
88281c8ca7fffff,1.0
88281c8d9bfffff,1.0
88281c8ca1fffff,1.0
88281c8ca5fffff,1.0
88281c8ca3fffff,1.0
88281cb811fffff,1.0
88281cb81bfffff,1.0
88281cb817fffff,1.0
88281cb813fffff,1.0
88281cb8e9fffff,1.0
88281cb8c5fffff,1.0
88281c14b9fffff,1.0
88281c1487fffff,1.0
88281c1481fffff,1.0
88281c1483fffff,1.0
88281c1495fffff,1.0
88281cab35fffff,1.0
88281cab07fffff,1.0
88281cab31fffff,1.0
88281cab39fffff,1.0
88281cab23fffff,1.0
88281cab3dfffff,1.0
88281cab2bfffff,1.0
88281ca1c3fffff,1.0
88281ca1c7fffff,0.875
88281ca189fffff,1.0
88281ca1c1fffff,0.875
88281c8ee1fffff,1.0
88281c8e33fffff,1.0
88281c8ee9fffff,1.0
88281c8ee5fffff,1.0
88281c8eedfffff,1.0
88281c16c1fffff,1.0
88281c16cdfffff,1.0
88281cb927fffff,1.0
88281c16cbfffff,1.0
88281c16c9fffff,1.0
88281c8dc1fffff,1.0
88281c8dc7fffff,1.0
88281c8dc3fffff,1.0
88281c8dcbfffff,1.0
88281c8dcdfffff,0.7666666666666666
88281c8dc5fffff,0.7666666666666666
88281c85e5fffff,1.0
88281c8ed1fffff,1.0
88281c85e7fffff,1.0
88281c85adfffff,1.0
88281c8ed9fffff,1.0
88281c8edbfffff,1.0
88281ca1d9fffff,1.0
88281ca0e5fffff,0.5
88281ca1ddfffff,1.0
88281ca037fffff,1.0
88281ca1dbfffff,0.5
88281ca1d1fffff,0.8333333333333334
88281ca033fffff,1.0
88281c8cadfffff,1.0
88281c8dd7fffff,1.0
88281c8ddbfffff,1.0
88281c8dd3fffff,1.0
88281c8d99fffff,1.0
88281c8dd1fffff,1.0
88281c14d9fffff,1.0
88281c14cbfffff,1.0
88281c16b5fffff,1.0
88281c16b3fffff,1.0
88281c16b1fffff,1.0
88281c14ddfffff,1.0
88281c16b7fffff,1.0
88281c8561fffff,1.0
88281c8565fffff,1.0
88281c8e5bfffff,1.0
88281c80b3fffff,1.0
88281c856dfffff,1.0
88281c8e59fffff,1.0
88281c8567fffff,1.0
88281c1497fffff,1.0
88281c1491fffff,1.0
88281c14bbfffff,1.0
88281c8cb1fffff,1.0
88281caa31fffff,1.0
88281caa37fffff,1.0
88281cb805fffff,1.0
88281cb80dfffff,1.0
88281cb807fffff,1.0
88281cb801fffff,1.0
88281cb803fffff,1.0
88281cb911fffff,1.0
88281cb91bfffff,1.0
88281cb913fffff,1.0
88281cb825fffff,1.0
88281cb919fffff,1.0
88281cba23fffff,1.0
88281cba3dfffff,1.0
88281cb84bfffff,1.0
88281cba35fffff,1.0
88281cb849fffff,1.0
88281cba31fffff,1.0
88281cba37fffff,1.0
88281cb1dbfffff,1.0
88281cb1d1fffff,1.0
88281cb037fffff,1.0
88281cb1ddfffff,1.0
88281cb0e5fffff,1.0
88281cb1d9fffff,1.0
88281ca805fffff,0.5333333333333333
88281ca863fffff,0.9333333333333335
88281ca829fffff,0.4666666666666666
88281ca80dfffff,1.0
88281ca861fffff,1.0
88281ca86bfffff,1.0
88281ca867fffff,0.8666666666666668
88281c8c03fffff,1.0
88281c8c05fffff,1.0
88281c8c0dfffff,1.0
88281c8c01fffff,1.0
88281c8c07fffff,1.0
88281ca001fffff,1.0
88281ca803fffff,0.3333333333333333
88281ca80bfffff,0.8333333333333334
88281ca807fffff,0.16666666666666666
88281ca801fffff,0.6666666666666666
88281caf69fffff,0.5
88281caa93fffff,0.775
88281caa97fffff,0.9666666666666667
88281caa91fffff,1.0
88281caf6dfffff,0.3333333333333333
88281ca12dfffff,1.0
88281ca129fffff,1.0
88281ca12bfffff,1.0
88281ca121fffff,1.0
88281ca125fffff,1.0
88281c161bfffff,1.0
88281c1619fffff,1.0
88281c1615fffff,1.0
88281c1611fffff,1.0
88281c161dfffff,1.0
88281cbaedfffff,1.0
88281cbae5fffff,1.0
88281cbae9fffff,1.0
88281cba33fffff,1.0
88281cbae1fffff,1.0
88281c8e37fffff,1.0
88281c8e31fffff,1.0
88281c8e35fffff,1.0
88281c8c49fffff,1.0
88281c8e23fffff,1.0
88281c8e3dfffff,1.0
88281c8c4bfffff,1.0
88281cb059fffff,0.5
88281cb051fffff,0.75
