timestep,cell_id,resource_type,allocation_amount,priority_score,expected_benefit,uncertainty
6,882830941dfffff,vegetation_restoration,3.08456913971606,0.308456913971606,0.19015124210088286,0.5
7,88283081cbfffff,vegetation_restoration,3.166184362807888,0.3166184362807888,0.20382993372900468,0.5
7,882830803dfffff,vegetation_restoration,3.0829203251393444,0.31325108596399337,0.2008290666770481,0.5
7,8828308035fffff,vegetation_restoration,3.0290802371951053,0.31267780541777696,0.1892742291765474,0.5
7,88283091d7fffff,vegetation_restoration,2.9062396827138404,0.3047621669889363,0.1724440189128382,0.5
7,8828309195fffff,vegetation_restoration,2.833988539494192,0.3017841873419765,0.18182336320040737,0.5
7,8828309411fffff,vegetation_restoration,2.7853580516611918,0.3011497629631557,0.17306214159928882,0.5
8,88283081cbfffff,vegetation_restoration,3.1239972060916723,0.3123997206091672,0.20508514732430652,0.5
8,8828308037fffff,vegetation_restoration,3.0716419400985644,0.31203822675270265,0.18419736965728728,0.5
8,88283090a3fffff,vegetation_restoration,3.009674777680144,0.31058896347026965,0.19384648191960385,0.5
8,8828309409fffff,vegetation_restoration,2.915635144101554,0.3056306445493117,0.18063371085950325,0.5
8,882830941dfffff,vegetation_restoration,2.870527302273359,0.3055718333718722,0.20454384997659825,0.5
8,8828308033fffff,vegetation_restoration,2.819722316390214,0.3048208008008471,0.20874628208849813,0.5
9,8828308037fffff,vegetation_restoration,3.3968047679012927,0.33968047679012925,0.16804106979279232,0.5
9,8828308017fffff,vegetation_restoration,3.23580148408379,0.32917079300402863,0.18738152048190038,0.5
9,8828308269fffff,vegetation_restoration,3.111639367581753,0.321837028184458,0.15621285256365205,0.5
9,882830919bfffff,vegetation_restoration,3.0115472138591093,0.31657883081289145,0.17283909956909627,0.5
9,88283081cbfffff,vegetation_restoration,2.944570747994196,0.3145166189707199,0.15474676608904248,0.5
9,88283080edfffff,vegetation_restoration,2.889901255791761,0.31360900237787126,0.17313220213150934,0.5
9,882830940dfffff,vegetation_restoration,2.8413529133561393,0.3132525286811592,0.16517962079422738,0.5
9,8828309415fffff,vegetation_restoration,2.7545937884918117,0.3085197674741855,0.15868176799972014,0.5
