0,1,2,3,4
0.18901723365992545,0.22862145714500695,0.14680643263207857,0.10889007070553977,0.3266648058574491
0.16969361934042917,0.22347243632274288,0.09515498544185472,0.0477441760670505,0.4639347828279227
0.12830712550666284,0.20645191474174396,0.0539944342101584,0.019617349014975936,0.5916291765264589
0.0846962474886465,0.2038174014458707,0.02526871356990899,0.0071709398324260425,0.6790466976631477
0.05885278624037276,0.1449242994956599,0.013358633184189327,0.002796374539496024,0.780067906540282
0.04582671214900684,0.11609641060902684,0.0070182516476935955,0.000725420190256582,0.8303332054040161
0.034658361792597576,0.08869453801109116,0.003116222340736646,0.00021670110944838603,0.8733141767461263
0.02673289709357427,0.06953979929260953,0.0013802140876810964,5.931205399305003e-05,0.9022877774721421
0.021979503376119067,0.06476963567467996,0.0005199074561471536,1.4633079436176985e-05,0.9127163204136177
0.018017383851953447,0.04100284422274344,0.00021337325797463682,4.543738973609625e-06,0.9407618549283548
0.013867354616535868,0.0247583847778605,8.429181606439004e-05,1.5326413302946336e-06,0.961288436148209
0.00917733192090315,0.015188077295172795,3.299541621027711e-05,5.736037121165025e-07,0.9756010217640018
0.007016100834771812,0.011188476346298555,1.2528541607030443e-05,1.6942887316193747e-07,0.9817827248484494
0.006248552722686429,0.006929093101060572,4.95057601036736e-06,4.7159706810325424e-08,0.9868173564405358
0.005390602405529826,0.004793946608612302,1.71865502047587e-06,1.3813746341802964e-08,0.9898137185170911
0.004446970522484808,0.003245982928313946,6.451074439763569e-07,4.008996163970704e-09,0.9923063974327611
0.002825634892302701,0.0017106949964291217,2.863593909080556e-07,1.4918207150961214e-09,0.9954633822600566
0.0025718767016156283,0.0011640754891465751,9.347214670323496e-08,4.3850303256075414e-10,0.9962639538985881
0.002868435888759254,0.0006992116593326045,2.9058530770879796e-08,1.2098111375384236e-10,0.9964323232723963
0.0026914415049046794,0.00035561401316290054,8.903386244376396e-09,4.3235187062779646e-11,0.996952935535311
0.0025437711077922072,0.00018137022384968578,3.126427728700437e-09,1.3831227073283287e-11,0.9972748555280991
0.002542193897979349,0.00010278240459095714,9.309174368564685e-10,4.479283983051301e-12,0.997355022762033
0.002663061693375959,6.834437749953057e-05,2.905805832493494e-10,1.2215759536575465e-12,0.9972685936373223
0.00280918714969598,4.894835345384236e-05,7.531026613719478e-11,3.6410649845794253e-13,0.9971418644211758
0.0031263711999161485,2.9327833355390763e-05,2.16670551535691e-11,1.0666067107391241e-13,0.9968443009449548
0.003780579933774339,1.678986216549928e-05,5.21474670216999e-12,3.417038908180664e-14,0.9962026301988112
0.003862476945298137,1.1820235474413565e-05,1.4128634046772278e-12,1.022938679755287e-14,0.9961257028178043
0.0038179162593063158,6.055504725308599e-06,5.092805837372869e-13,3.0779539433061156e-15,0.996176028235456
0.0036505673781224747,3.0239994103978217e-06,1.6070841281449296e-13,1.0692812516876254e-15,0.9963464086223053
0.003993218399308149,1.7023975064423175e-06,3.8829492921598144e-14,3.7608287265702406e-16,0.9960050792031462
0.0039392569846793835,8.940031688822198e-07,1.1783523582480103e-14,1.2707099726418796e-16,0.9960598490121398
0.004636533725576753,4.376432333064668e-07,3.2891994016882885e-15,4.0935266870029284e-17,0.9953630286311865
0.0047583152689260975,2.1308535455760575e-07,9.352596893127136e-16,1.4686946148037617e-17,0.9952414716457184
0.005966855993424594,1.0157938888137592e-07,2.4416592029018147e-16,4.781836249786361e-18,0.9940330424271863
0.006330598212721513,5.534370464341276e-08,6.971528465983212e-17,1.5529875902500425e-18,0.9936693464435739
0.007191283337263476,2.504580206250917e-08,1.7709474625697125e-17,5.797810776076423e-19,0.9928086916169344
0.011421655753360226,1.315422525345504e-08,4.644269367759102e-18,1.4379023743597075e-19,0.9885783310924144
0.01289164919234849,6.193982557870243e-09,1.5272078343268664e-18,4.3341750398000436e-20,0.9871083446136689
0.015272854722461383,2.711879841556287e-09,3.7768044366267185e-19,1.616947294622301e-20,0.9847271425656587
0.019675950913567282,1.5183308876502583e-09,1.0053056367046635e-19,4.556515326848859e-21,0.9803240475681019
